"Posição 'x' e 'y' - Pata 1"

"Time      "	"X"	"Y"
2.808000e+00	1.217742e+02	1.383039e+02
2.820000e+00	1.218550e+02	1.373574e+02
2.832000e+00	1.219397e+02	1.364069e+02
2.844000e+00	1.220284e+02	1.354528e+02
2.856000e+00	1.221211e+02	1.344954e+02
2.868000e+00	1.222179e+02	1.335350e+02
2.880000e+00	1.223187e+02	1.325718e+02
2.892000e+00	1.224235e+02	1.316062e+02
2.904000e+00	1.225323e+02	1.306386e+02
2.916000e+00	1.226452e+02	1.296690e+02
2.928000e+00	1.227621e+02	1.286980e+02
2.940000e+00	1.228830e+02	1.277258e+02
2.952000e+00	1.230079e+02	1.267526e+02
2.964000e+00	1.231367e+02	1.257788e+02
2.976000e+00	1.232695e+02	1.248046e+02
2.988000e+00	1.234061e+02	1.238305e+02
3.000000e+00	1.235467e+02	1.228565e+02
3.012000e+00	1.236910e+02	1.218832e+02
3.024000e+00	1.238392e+02	1.209107e+02
3.036000e+00	1.239910e+02	1.199394e+02
3.048000e+00	1.241466e+02	1.189695e+02
3.060000e+00	1.243057e+02	1.180013e+02
3.072000e+00	1.244684e+02	1.170352e+02
3.084000e+00	1.246346e+02	1.160713e+02
3.096000e+00	1.248042e+02	1.151101e+02
3.108000e+00	1.249771e+02	1.141518e+02
3.120000e+00	1.251533e+02	1.131967e+02
3.132000e+00	1.253327e+02	1.122450e+02
3.144000e+00	1.255151e+02	1.112971e+02
3.156000e+00	1.257006e+02	1.103533e+02
3.168000e+00	1.258889e+02	1.094138e+02
3.180000e+00	1.260800e+02	1.084789e+02
3.192000e+00	1.262738e+02	1.075489e+02
3.204000e+00	1.264701e+02	1.066240e+02
3.216000e+00	1.266690e+02	1.057046e+02
3.228000e+00	1.268701e+02	1.047910e+02
3.240000e+00	1.270735e+02	1.038834e+02
3.252000e+00	1.272790e+02	1.029820e+02
3.264000e+00	1.274865e+02	1.020872e+02
3.276000e+00	1.276958e+02	1.011992e+02
3.288000e+00	1.279068e+02	1.003184e+02
3.300000e+00	1.281193e+02	9.944491e+01
3.312000e+00	1.283333e+02	9.857907e+01
3.324000e+00	1.285486e+02	9.772114e+01
3.336000e+00	1.287649e+02	9.687139e+01
3.348000e+00	1.289823e+02	9.603008e+01
3.360000e+00	1.292005e+02	9.519748e+01
3.372000e+00	1.294193e+02	9.437384e+01
3.384000e+00	1.296386e+02	9.355944e+01
3.396000e+00	1.298583e+02	9.275452e+01
3.408000e+00	1.300782e+02	9.195934e+01
3.420000e+00	1.302980e+02	9.117417e+01
3.432000e+00	1.305177e+02	9.039926e+01
3.444000e+00	1.307370e+02	8.963486e+01
3.456000e+00	1.309559e+02	8.888122e+01
3.468000e+00	1.311740e+02	8.813860e+01
3.480000e+00	1.313912e+02	8.740725e+01
3.492000e+00	1.316075e+02	8.668742e+01
3.504000e+00	1.318224e+02	8.597935e+01
3.516000e+00	1.320360e+02	8.528329e+01
3.528000e+00	1.322479e+02	8.459950e+01
3.540000e+00	1.324581e+02	8.392820e+01
3.552000e+00	1.326663e+02	8.326965e+01
3.564000e+00	1.328723e+02	8.262409e+01
3.576000e+00	1.330760e+02	8.199177e+01
3.588000e+00	1.332771e+02	8.137292e+01
3.600000e+00	1.334755e+02	8.076778e+01
3.612000e+00	1.336709e+02	8.017660e+01
3.624000e+00	1.338633e+02	7.959961e+01
3.636000e+00	1.340523e+02	7.903705e+01
3.648000e+00	1.342378e+02	7.848917e+01
3.660000e+00	1.344196e+02	7.795619e+01
3.672000e+00	1.345976e+02	7.743836e+01
3.684000e+00	1.347715e+02	7.693591e+01
3.696000e+00	1.349411e+02	7.644908e+01
3.708000e+00	1.351062e+02	7.597810e+01
3.720000e+00	1.352667e+02	7.552322e+01
3.732000e+00	1.354224e+02	7.508467e+01
3.744000e+00	1.355731e+02	7.466268e+01
3.756000e+00	1.357185e+02	7.425749e+01
3.768000e+00	1.358586e+02	7.386935e+01
3.780000e+00	1.359931e+02	7.349848e+01
3.792000e+00	1.361219e+02	7.314512e+01
3.804000e+00	1.362448e+02	7.280952e+01
3.816000e+00	1.363616e+02	7.249191e+01
3.828000e+00	1.364721e+02	7.219254e+01
3.840000e+00	1.365762e+02	7.191163e+01
3.852000e+00	1.366737e+02	7.164944e+01
3.864000e+00	1.367645e+02	7.140621e+01
3.876000e+00	1.368483e+02	7.118218e+01
3.888000e+00	1.369251e+02	7.097760e+01
3.900000e+00	1.369947e+02	7.079270e+01
3.912000e+00	1.370569e+02	7.062775e+01
3.924000e+00	1.371116e+02	7.048299e+01
3.936000e+00	1.371587e+02	7.035866e+01
3.948000e+00	1.371980e+02	7.025503e+01
3.960000e+00	1.372293e+02	7.017235e+01
3.972000e+00	1.372527e+02	7.011087e+01
3.984000e+00	1.372679e+02	7.007085e+01
3.996000e+00	1.372749e+02	7.005256e+01
4.008000e+00	1.372766e+02	7.004796e+01
4.020000e+00	1.372832e+02	7.003032e+01
4.032000e+00	1.372954e+02	6.999776e+01
4.044000e+00	1.373131e+02	6.995046e+01
4.056000e+00	1.373363e+02	6.988862e+01
4.068000e+00	1.373649e+02	6.981243e+01
4.080000e+00	1.373989e+02	6.972208e+01
4.092000e+00	1.374382e+02	6.961778e+01
4.104000e+00	1.374828e+02	6.949972e+01
4.116000e+00	1.375326e+02	6.936811e+01
4.128000e+00	1.375876e+02	6.922316e+01
4.140000e+00	1.376477e+02	6.906506e+01
4.152000e+00	1.377129e+02	6.889403e+01
4.164000e+00	1.377833e+02	6.871028e+01
4.176000e+00	1.378586e+02	6.851402e+01
4.188000e+00	1.379390e+02	6.830546e+01
4.200000e+00	1.380243e+02	6.808482e+01
4.212000e+00	1.381146e+02	6.785231e+01
4.224000e+00	1.382099e+02	6.760816e+01
4.236000e+00	1.383100e+02	6.735257e+01
4.248000e+00	1.384150e+02	6.708578e+01
4.260000e+00	1.385248e+02	6.680799e+01
4.272000e+00	1.386395e+02	6.651943e+01
4.284000e+00	1.387590e+02	6.622033e+01
4.296000e+00	1.388832e+02	6.591091e+01
4.308000e+00	1.390122e+02	6.559139e+01
4.320000e+00	1.391460e+02	6.526200e+01
4.332000e+00	1.392844e+02	6.492297e+01
4.344000e+00	1.394276e+02	6.457451e+01
4.356000e+00	1.395754e+02	6.421685e+01
4.368000e+00	1.397279e+02	6.385023e+01
4.380000e+00	1.398850e+02	6.347487e+01
4.392000e+00	1.400468e+02	6.309100e+01
4.404000e+00	1.402131e+02	6.269884e+01
4.416000e+00	1.403840e+02	6.229863e+01
4.428000e+00	1.405594e+02	6.189058e+01
4.440000e+00	1.407393e+02	6.147494e+01
4.452000e+00	1.409238e+02	6.105192e+01
4.464000e+00	1.411127e+02	6.062175e+01
4.476000e+00	1.413060e+02	6.018467e+01
4.488000e+00	1.415038e+02	5.974089e+01
4.500000e+00	1.417060e+02	5.929065e+01
4.512000e+00	1.419125e+02	5.883418e+01
4.524000e+00	1.421234e+02	5.837168e+01
4.536000e+00	1.423385e+02	5.790341e+01
4.548000e+00	1.425579e+02	5.742956e+01
4.560000e+00	1.427816e+02	5.695038e+01
4.572000e+00	1.430094e+02	5.646609e+01
4.584000e+00	1.432414e+02	5.597690e+01
4.596000e+00	1.434775e+02	5.548304e+01
4.608000e+00	1.437177e+02	5.498473e+01
4.620000e+00	1.439619e+02	5.448219e+01
4.632000e+00	1.442102e+02	5.397563e+01
4.644000e+00	1.444623e+02	5.346529e+01
4.656000e+00	1.447184e+02	5.295136e+01
4.668000e+00	1.449783e+02	5.243407e+01
4.680000e+00	1.452420e+02	5.191363e+01
4.692000e+00	1.455095e+02	5.139025e+01
4.704000e+00	1.457806e+02	5.086414e+01
4.716000e+00	1.460554e+02	5.033553e+01
4.728000e+00	1.463337e+02	4.980460e+01
4.740000e+00	1.466156e+02	4.927157e+01
4.752000e+00	1.469009e+02	4.873664e+01
4.764000e+00	1.471896e+02	4.820003e+01
4.776000e+00	1.474817e+02	4.766192e+01
4.788000e+00	1.477769e+02	4.712252e+01
4.800000e+00	1.480754e+02	4.658203e+01
4.812000e+00	1.483769e+02	4.604064e+01
4.824000e+00	1.486815e+02	4.549855e+01
4.836000e+00	1.489890e+02	4.495595e+01
4.848000e+00	1.492995e+02	4.441303e+01
4.860000e+00	1.496127e+02	4.386998e+01
4.872000e+00	1.499286e+02	4.332698e+01
4.884000e+00	1.502471e+02	4.278423e+01
4.896000e+00	1.505682e+02	4.224189e+01
4.908000e+00	1.508917e+02	4.170016e+01
4.920000e+00	1.512175e+02	4.115921e+01
4.932000e+00	1.515457e+02	4.061922e+01
4.944000e+00	1.518759e+02	4.008035e+01
4.956000e+00	1.522083e+02	3.954279e+01
4.968000e+00	1.525426e+02	3.900669e+01
4.980000e+00	1.528788e+02	3.847223e+01
4.992000e+00	1.532167e+02	3.793957e+01
5.004000e+00	1.535563e+02	3.740887e+01
5.016000e+00	1.538975e+02	3.688028e+01
5.028000e+00	1.542401e+02	3.635398e+01
5.040000e+00	1.545840e+02	3.583010e+01
5.052000e+00	1.549291e+02	3.530881e+01
5.064000e+00	1.552754e+02	3.479025e+01
5.076000e+00	1.556226e+02	3.427457e+01
5.088000e+00	1.559706e+02	3.376191e+01
5.100000e+00	1.563195e+02	3.325242e+01
5.112000e+00	1.566689e+02	3.274623e+01
5.124000e+00	1.570189e+02	3.224349e+01
5.136000e+00	1.573692e+02	3.174432e+01
5.148000e+00	1.577198e+02	3.124886e+01
5.160000e+00	1.580705e+02	3.075723e+01
5.172000e+00	1.584212e+02	3.026957e+01
5.184000e+00	1.587718e+02	2.978600e+01
5.196000e+00	1.591221e+02	2.930664e+01
5.208000e+00	1.594720e+02	2.883161e+01
5.220000e+00	1.598214e+02	2.836102e+01
5.232000e+00	1.601701e+02	2.789500e+01
5.244000e+00	1.605180e+02	2.743365e+01
5.256000e+00	1.608650e+02	2.697709e+01
5.268000e+00	1.612109e+02	2.652542e+01
5.280000e+00	1.615555e+02	2.607875e+01
5.292000e+00	1.618988e+02	2.563718e+01
5.304000e+00	1.622407e+02	2.520080e+01
5.316000e+00	1.625808e+02	2.476973e+01
5.328000e+00	1.629192e+02	2.434406e+01
5.340000e+00	1.632557e+02	2.392388e+01
5.352000e+00	1.635901e+02	2.350928e+01
5.364000e+00	1.639223e+02	2.310035e+01
5.376000e+00	1.642521e+02	2.269719e+01
5.388000e+00	1.645794e+02	2.229987e+01
5.400000e+00	1.649040e+02	2.190849e+01
5.412000e+00	1.652259e+02	2.152312e+01
5.424000e+00	1.655448e+02	2.114385e+01
5.436000e+00	1.658606e+02	2.077075e+01
5.448000e+00	1.661731e+02	2.040391e+01
5.460000e+00	1.664823e+02	2.004340e+01
5.472000e+00	1.667879e+02	1.968929e+01
5.484000e+00	1.670898e+02	1.934166e+01
5.496000e+00	1.673878e+02	1.900058e+01
5.508000e+00	1.676819e+02	1.866612e+01
5.520000e+00	1.679718e+02	1.833834e+01
5.532000e+00	1.682574e+02	1.801733e+01
5.544000e+00	1.685386e+02	1.770313e+01
5.556000e+00	1.688152e+02	1.739583e+01
5.568000e+00	1.690870e+02	1.709549e+01
5.580000e+00	1.693540e+02	1.680216e+01
5.592000e+00	1.696159e+02	1.651592e+01
5.604000e+00	1.698726e+02	1.623683e+01
5.616000e+00	1.701240e+02	1.596495e+01
5.628000e+00	1.703698e+02	1.570034e+01
5.640000e+00	1.706101e+02	1.544307e+01
5.652000e+00	1.708445e+02	1.519319e+01
5.664000e+00	1.710730e+02	1.495078e+01
5.676000e+00	1.712955e+02	1.471588e+01
5.688000e+00	1.715116e+02	1.448857e+01
5.700000e+00	1.717215e+02	1.426891e+01
5.712000e+00	1.719247e+02	1.405696e+01
5.724000e+00	1.721214e+02	1.385278e+01
5.736000e+00	1.723112e+02	1.365643e+01
5.748000e+00	1.724940e+02	1.346799e+01
5.760000e+00	1.726698e+02	1.328752e+01
5.772000e+00	1.728383e+02	1.311508e+01
5.784000e+00	1.729994e+02	1.295074e+01
5.796000e+00	1.731530e+02	1.279456e+01
5.808000e+00	1.732989e+02	1.264663e+01
5.820000e+00	1.734370e+02	1.250702e+01
5.832000e+00	1.735671e+02	1.237578e+01
5.844000e+00	1.736892e+02	1.225301e+01
5.856000e+00	1.738030e+02	1.213878e+01
5.868000e+00	1.739085e+02	1.203316e+01
5.880000e+00	1.740055e+02	1.193624e+01
5.892000e+00	1.740939e+02	1.184811e+01
5.904000e+00	1.741735e+02	1.176884e+01
5.916000e+00	1.742442e+02	1.169853e+01
5.928000e+00	1.743059e+02	1.163727e+01
5.940000e+00	1.743585e+02	1.158515e+01
5.952000e+00	1.744017e+02	1.154227e+01
5.964000e+00	1.744356e+02	1.150873e+01
5.976000e+00	1.744600e+02	1.148464e+01
5.988000e+00	1.744747e+02	1.147011e+01
6.000000e+00	1.744796e+02	1.146524e+01
